seed,configuration,search_mode,iterations,regime_length,episode,regime,external_energy,internal_energy,reference_energy,absolute_gap,kappa_norm,context_similarity,reconfig_cost
42,EBMAO (theta-only),guided_sa,2,8,8,1,1.3038909435272217,1.3569377660751343,1.084540843963623,0.21935009956359863,0.0,1.0,1.0
42,EBMAO (theta-only),guided_sa,2,8,9,1,1.625854730606079,1.6783795356750488,1.084540843963623,0.541313886642456,0.0,1.0,2.0
42,EBMAO (theta-only),guided_sa,2,8,10,1,1.142337679862976,1.194669246673584,1.084540843963623,0.05779683589935303,0.0,1.0,1.0
42,EBMAO (theta-only),guided_sa,2,8,11,1,1.6376750469207764,1.6326109170913696,1.084540843963623,0.5531342029571533,0.0,1.0,2.0
42,EBMAO (theta-only),guided_sa,2,8,12,1,1.6376750469207764,1.6326240301132202,1.084540843963623,0.5531342029571533,0.0,1.0,0.0
42,EBMAO (theta-only),guided_sa,2,8,13,1,1.6376750469207764,1.6328091621398926,1.084540843963623,0.5531342029571533,0.0,1.0,0.0
42,EBMAO (theta-only),guided_sa,2,8,14,1,1.6376750469207764,1.6331002712249756,1.084540843963623,0.5531342029571533,0.0,1.0,0.0
42,EBMAO (theta-only),guided_sa,2,8,15,1,1.6376750469207764,1.6334503889083862,1.084540843963623,0.5531342029571533,0.0,1.0,0.0
42,Full EBMAO,guided_sa,2,8,0,0,1.6487822532653809,1.6679190397262573,1.5419760942459106,0.10680615901947021,0.0945279449224472,1.0,0.0
42,Full EBMAO,guided_sa,2,8,1,0,1.8656033277511597,1.8622058629989624,1.5419760942459106,0.323627233505249,0.16832970082759857,1.0,2.0
42,Full EBMAO,guided_sa,2,8,2,0,2.0245652198791504,2.020742177963257,1.5419760942459106,0.48258912563323975,0.24302221834659576,1.0,1.0
42,Full EBMAO,guided_sa,2,8,3,0,1.7957606315612793,1.7930015325546265,1.5419760942459106,0.25378453731536865,0.30035391449928284,1.0,2.0
42,Full EBMAO,guided_sa,2,8,4,0,2.286032199859619,2.3194589614868164,1.5419760942459106,0.7440561056137085,0.3613569140434265,1.0,2.0
42,Full EBMAO,guided_sa,2,8,5,0,1.667629599571228,1.7093898057937622,1.5419760942459106,0.12565350532531738,0.3997654318809509,1.0,2.0
42,Full EBMAO,guided_sa,2,8,6,0,1.7733397483825684,1.813236951828003,1.5419760942459106,0.23136365413665771,0.4452682137489319,1.0,2.0
42,Full EBMAO,guided_sa,2,8,7,0,1.9914305210113525,1.987895131111145,1.5419760942459106,0.4494544267654419,0.48996496200561523,1.0,2.0
42,Full EBMAO,guided_sa,2,8,8,1,1.3038909435272217,1.351844072341919,1.084540843963623,0.21935009956359863,0.3978120982646942,1.0,1.0
42,Full EBMAO,guided_sa,2,8,9,1,1.625854730606079,1.665744662284851,1.084540843963623,0.541313886642456,0.3223668038845062,1.0,2.0
42,Full EBMAO,guided_sa,2,8,10,1,1.142337679862976,1.1813631057739258,1.084540843963623,0.05779683589935303,0.2695959806442261,1.0,1.0
42,Full EBMAO,guided_sa,2,8,11,1,1.6376750469207764,1.6162992715835571,1.084540843963623,0.5531342029571533,0.24962790310382843,1.0,2.0
42,Full EBMAO,guided_sa,2,8,12,1,1.1541578769683838,1.1336860656738281,1.084540843963623,0.06961703300476074,0.25330638885498047,1.0,1.0
42,Full EBMAO,guided_sa,2,8,13,1,1.5680580139160156,1.6012499332427979,1.084540843963623,0.4835171699523926,0.26171261072158813,1.0,2.0
42,Full EBMAO,guided_sa,2,8,14,1,1.084540843963623,1.119034767150879,1.084540843963623,0.0,0.2927877604961395,1.0,1.0
42,Full EBMAO,guided_sa,2,8,15,1,1.084540843963623,1.1161121129989624,1.084540843963623,0.0,0.33065181970596313,1.0,0.0
43,Static Energy,guided_sa,2,8,0,0,0.5857512354850769,0.5857512354850769,0.5857512354850769,0.0,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,1,0,0.5857512354850769,0.5857512354850769,0.5857512354850769,0.0,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,2,0,0.5857512354850769,0.5857512354850769,0.5857512354850769,0.0,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,3,0,0.5857512354850769,0.5857512354850769,0.5857512354850769,0.0,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,4,0,0.5857512354850769,0.5857512354850769,0.5857512354850769,0.0,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,5,0,0.5857512354850769,0.5857512354850769,0.5857512354850769,0.0,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,6,0,0.5857512354850769,0.5857512354850769,0.5857512354850769,0.0,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,7,0,0.5857512354850769,0.5857512354850769,0.5857512354850769,0.0,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,8,1,1.0605361461639404,1.0605361461639404,0.7644542455673218,0.29608190059661865,0.0,1.0,3.0
43,Static Energy,guided_sa,2,8,9,1,1.1519192457199097,1.1519192457199097,0.7644542455673218,0.3874650001525879,0.0,1.0,3.0
43,Static Energy,guided_sa,2,8,10,1,0.896361768245697,0.896361768245697,0.7644542455673218,0.13190752267837524,0.0,1.0,1.0
43,Static Energy,guided_sa,2,8,11,1,0.896361768245697,0.896361768245697,0.7644542455673218,0.13190752267837524,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,12,1,0.896361768245697,0.896361768245697,0.7644542455673218,0.13190752267837524,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,13,1,0.896361768245697,0.896361768245697,0.7644542455673218,0.13190752267837524,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,14,1,0.896361768245697,0.896361768245697,0.7644542455673218,0.13190752267837524,0.0,1.0,0.0
43,Static Energy,guided_sa,2,8,15,1,0.896361768245697,0.896361768245697,0.7644542455673218,0.13190752267837524,0.0,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,0,0,0.5857512354850769,0.5675630569458008,0.5857512354850769,0.0,0.12449484318494797,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,1,0,0.5857512354850769,0.5496022701263428,0.5857512354850769,0.0,0.2398276925086975,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,2,0,0.5857512354850769,0.5336388349533081,0.5857512354850769,0.0,0.3439091742038727,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,3,0,0.5857512354850769,0.5194462537765503,0.5857512354850769,0.0,0.43736013770103455,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,4,0,0.5857512354850769,0.506824254989624,0.5857512354850769,0.0,0.5211871266365051,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,5,0,0.5857512354850769,0.4955957531929016,0.5857512354850769,0.0,0.5963625311851501,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,6,0,0.5857512354850769,0.48560401797294617,0.5857512354850769,0.0,0.6637763381004333,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,7,0,0.5857512354850769,0.476710706949234,0.5857512354850769,0.0,0.7242326736450195,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,8,1,1.0605361461639404,0.9418174624443054,0.7644542455673218,0.29608190059661865,0.747218668460846,1.0,3.0
43,EBMAO (kappa-only),guided_sa,2,8,9,1,1.1519192457199097,1.0150697231292725,0.7644542455673218,0.3874650001525879,0.8050364851951599,1.0,3.0
43,EBMAO (kappa-only),guided_sa,2,8,10,1,0.896361768245697,0.7458071708679199,0.7644542455673218,0.13190752267837524,0.8687050342559814,1.0,1.0
43,EBMAO (kappa-only),guided_sa,2,8,11,1,0.896361768245697,0.7320338487625122,0.7644542455673218,0.13190752267837524,0.944828987121582,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,12,1,0.896361768245697,0.719645619392395,0.7644542455673218,0.13190752267837524,1.023206114768982,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,13,1,0.896361768245697,0.7085033059120178,0.7644542455673218,0.13190752267837524,1.100072979927063,1.0,0.0
43,EBMAO (kappa-only),guided_sa,2,8,14,1,1.0200114250183105,0.8221858143806458,0.7644542455673218,0.25555717945098877,1.1799379587173462,1.0,2.0
43,EBMAO (kappa-only),guided_sa,2,8,15,1,0.7644542455673218,0.5504162311553955,0.7644542455673218,0.0,1.2066473960876465,1.0,1.0
43,EBMAO (theta-only),guided_sa,2,8,0,0,0.5857512354850769,0.6167080402374268,0.5857512354850769,0.0,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,1,0,0.5857512354850769,0.6416286826133728,0.5857512354850769,0.0,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,2,0,0.5857512354850769,0.6619749665260315,0.5857512354850769,0.0,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,3,0,0.5857512354850769,0.6785855889320374,0.5857512354850769,0.0,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,4,0,0.5857512354850769,0.6921456456184387,0.5857512354850769,0.0,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,5,0,0.5857512354850769,0.7032145857810974,0.5857512354850769,0.0,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,6,0,0.5857512354850769,0.7122496366500854,0.5857512354850769,0.0,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,7,0,0.5857512354850769,0.7196240425109863,0.5857512354850769,0.0,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,8,1,0.99815833568573,1.0266066789627075,0.7644542455673218,0.2337040901184082,0.0,1.0,2.0
43,EBMAO (theta-only),guided_sa,2,8,9,1,1.1519192457199097,1.1446402072906494,0.7644542455673218,0.3874650001525879,0.0,1.0,2.0
43,EBMAO (theta-only),guided_sa,2,8,10,1,1.1519192457199097,1.1449588537216187,0.7644542455673218,0.3874650001525879,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,11,1,1.1519192457199097,1.1454126834869385,0.7644542455673218,0.3874650001525879,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,12,1,1.1519192457199097,1.1459386348724365,0.7644542455673218,0.3874650001525879,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,13,1,1.1519192457199097,1.1464929580688477,0.7644542455673218,0.3874650001525879,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,14,1,1.1519192457199097,1.1470459699630737,0.7644542455673218,0.3874650001525879,0.0,1.0,0.0
43,EBMAO (theta-only),guided_sa,2,8,15,1,1.1519192457199097,1.1475781202316284,0.7644542455673218,0.3874650001525879,0.0,1.0,0.0
43,Full EBMAO,guided_sa,2,8,0,0,0.5857512354850769,0.5985199213027954,0.5857512354850769,0.0,0.12449484318494797,1.0,0.0
43,Full EBMAO,guided_sa,2,8,1,0,0.5857512354850769,0.6054796576499939,0.5857512354850769,0.0,0.2398276925086975,1.0,0.0
43,Full EBMAO,guided_sa,2,8,2,0,0.5857512354850769,0.6098625659942627,0.5857512354850769,0.0,0.3439091742038727,1.0,0.0
43,Full EBMAO,guided_sa,2,8,3,0,0.5857512354850769,0.6122806072235107,0.5857512354850769,0.0,0.43736013770103455,1.0,0.0
43,Full EBMAO,guided_sa,2,8,4,0,0.5857512354850769,0.6132186651229858,0.5857512354850769,0.0,0.5211871266365051,1.0,0.0
43,Full EBMAO,guided_sa,2,8,5,0,0.5857512354850769,0.6130591630935669,0.5857512354850769,0.0,0.5963625311851501,1.0,0.0
43,Full EBMAO,guided_sa,2,8,6,0,0.5857512354850769,0.6121023893356323,0.5857512354850769,0.0,0.6637763381004333,1.0,0.0
43,Full EBMAO,guided_sa,2,8,7,0,0.5857512354850769,0.6105835437774658,0.5857512354850769,0.0,0.7242326736450195,1.0,0.0
43,Full EBMAO,guided_sa,2,8,8,1,0.99815833568573,0.9124398231506348,0.7644542455673218,0.2337040901184082,0.7344269752502441,1.0,2.0
43,Full EBMAO,guided_sa,2,8,9,1,1.1519192457199097,1.0132266283035278,0.7644542455673218,0.3874650001525879,0.7933656573295593,1.0,2.0
43,Full EBMAO,guided_sa,2,8,10,1,1.1519192457199097,0.9998143911361694,0.7644542455673218,0.3874650001525879,0.8715775012969971,1.0,0.0
43,Full EBMAO,guided_sa,2,8,11,1,1.1519192457199097,0.9879226684570312,0.7644542455673218,0.3874650001525879,0.957396388053894,1.0,0.0
43,Full EBMAO,guided_sa,2,8,12,1,1.1519192457199097,0.9773484468460083,0.7644542455673218,0.3874650001525879,1.0440400838851929,1.0,0.0
43,Full EBMAO,guided_sa,2,8,13,1,1.1519192457199097,0.9679222106933594,0.7644542455673218,0.3874650001525879,1.1278635263442993,1.0,0.0
43,Full EBMAO,guided_sa,2,8,14,1,1.1519192457199097,0.9595012068748474,0.7644542455673218,0.3874650001525879,1.2070327997207642,1.0,0.0
43,Full EBMAO,guided_sa,2,8,15,1,1.1519192457199097,0.9519640207290649,0.7644542455673218,0.3874650001525879,1.2807282209396362,1.0,0.0
44,Static Energy,guided_sa,2,8,0,0,1.6268237829208374,1.6268237829208374,1.289813756942749,0.3370100259780884,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,1,0,1.289813756942749,1.289813756942749,1.289813756942749,0.0,0.0,1.0,2.0
44,Static Energy,guided_sa,2,8,2,0,1.289813756942749,1.289813756942749,1.289813756942749,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,3,0,1.289813756942749,1.289813756942749,1.289813756942749,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,4,0,1.289813756942749,1.289813756942749,1.289813756942749,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,5,0,1.289813756942749,1.289813756942749,1.289813756942749,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,6,0,1.289813756942749,1.289813756942749,1.289813756942749,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,7,0,1.289813756942749,1.289813756942749,1.289813756942749,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,8,1,1.452256441116333,1.452256441116333,1.053048849105835,0.39920759201049805,0.0,1.0,2.0
44,Static Energy,guided_sa,2,8,9,1,1.053048849105835,1.053048849105835,1.053048849105835,0.0,0.0,1.0,2.0
44,Static Energy,guided_sa,2,8,10,1,1.053048849105835,1.053048849105835,1.053048849105835,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,11,1,1.053048849105835,1.053048849105835,1.053048849105835,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,12,1,1.053048849105835,1.053048849105835,1.053048849105835,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,13,1,1.053048849105835,1.053048849105835,1.053048849105835,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,14,1,1.053048849105835,1.053048849105835,1.053048849105835,0.0,0.0,1.0,0.0
44,Static Energy,guided_sa,2,8,15,1,1.053048849105835,1.053048849105835,1.053048849105835,0.0,0.0,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,0,0,1.6268237829208374,1.6151336431503296,1.289813756942749,0.3370100259780884,0.13844792544841766,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,1,0,1.289813756942749,1.2621071338653564,1.289813756942749,0.0,0.223358154296875,1.0,2.0
44,EBMAO (kappa-only),guided_sa,2,8,2,0,1.289813756942749,1.2507200241088867,1.289813756942749,0.0,0.35049882531166077,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,3,0,1.289813756942749,1.2404353618621826,1.289813756942749,0.0,0.4762290120124817,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,4,0,1.289813756942749,1.231144905090332,1.289813756942749,0.0,0.5925937294960022,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,5,0,1.289813756942749,1.222749948501587,1.289813756942749,0.0,0.6985098719596863,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,6,0,1.289813756942749,1.215163230895996,1.289813756942749,0.0,0.7943302392959595,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,7,0,1.289813756942749,1.2083053588867188,1.289813756942749,0.0,0.8807790875434875,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,8,1,1.452256441116333,1.4180476665496826,1.053048849105835,0.39920759201049805,0.821607768535614,1.0,2.0
44,EBMAO (kappa-only),guided_sa,2,8,9,1,1.053048849105835,1.0287632942199707,1.053048849105835,0.0,0.8406549096107483,1.0,2.0
44,EBMAO (kappa-only),guided_sa,2,8,10,1,1.053048849105835,1.0221954584121704,1.053048849105835,0.0,0.8921241760253906,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,11,1,1.053048849105835,1.0163700580596924,1.053048849105835,0.0,0.9494237303733826,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,12,1,1.053048849105835,1.011192798614502,1.053048849105835,0.0,1.0078104734420776,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,13,1,1.053048849105835,1.0065830945968628,1.053048849105835,0.0,1.0645520687103271,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,14,1,1.053048849105835,1.0024712085723877,1.053048849105835,0.0,1.118184208869934,1.0,0.0
44,EBMAO (kappa-only),guided_sa,2,8,15,1,1.053048849105835,0.9987977743148804,1.053048849105835,0.0,1.1680073738098145,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,0,0,1.6268237829208374,1.6472735404968262,1.289813756942749,0.3370100259780884,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,1,0,1.289813756942749,1.3259296417236328,1.289813756942749,0.0,0.0,1.0,2.0
44,EBMAO (theta-only),guided_sa,2,8,2,0,1.289813756942749,1.3390779495239258,1.289813756942749,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,3,0,1.289813756942749,1.3499293327331543,1.289813756942749,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,4,0,1.289813756942749,1.358881950378418,1.289813756942749,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,5,0,1.289813756942749,1.3662655353546143,1.289813756942749,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,6,0,1.289813756942749,1.372353196144104,1.289813756942749,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,7,0,1.289813756942749,1.3773707151412964,1.289813756942749,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,8,1,1.452256441116333,1.4906638860702515,1.053048849105835,0.39920759201049805,0.0,1.0,2.0
44,EBMAO (theta-only),guided_sa,2,8,9,1,1.053048849105835,1.0920965671539307,1.053048849105835,0.0,0.0,1.0,2.0
44,EBMAO (theta-only),guided_sa,2,8,10,1,1.053048849105835,1.0940474271774292,1.053048849105835,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,11,1,1.053048849105835,1.0958462953567505,1.053048849105835,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,12,1,1.053048849105835,1.0974804162979126,1.053048849105835,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,13,1,1.053048849105835,1.098947525024414,1.053048849105835,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,14,1,1.053048849105835,1.1002521514892578,1.053048849105835,0.0,0.0,1.0,0.0
44,EBMAO (theta-only),guided_sa,2,8,15,1,1.053048849105835,1.101402997970581,1.053048849105835,0.0,0.0,1.0,0.0
44,Full EBMAO,guided_sa,2,8,0,0,1.6268237829208374,1.6355834007263184,1.289813756942749,0.3370100259780884,0.13844792544841766,1.0,0.0
44,Full EBMAO,guided_sa,2,8,1,0,1.289813756942749,1.2982230186462402,1.289813756942749,0.0,0.223358154296875,1.0,2.0
44,Full EBMAO,guided_sa,2,8,2,0,1.289813756942749,1.2999842166900635,1.289813756942749,0.0,0.35049882531166077,1.0,0.0
44,Full EBMAO,guided_sa,2,8,3,0,1.289813756942749,1.300550937652588,1.289813756942749,0.0,0.4762290120124817,1.0,0.0
44,Full EBMAO,guided_sa,2,8,4,0,1.289813756942749,1.300213098526001,1.289813756942749,0.0,0.5925937294960022,1.0,0.0
44,Full EBMAO,guided_sa,2,8,5,0,1.289813756942749,1.2992017269134521,1.289813756942749,0.0,0.6985098719596863,1.0,0.0
44,Full EBMAO,guided_sa,2,8,6,0,1.289813756942749,1.2977027893066406,1.289813756942749,0.0,0.7943302392959595,1.0,0.0
44,Full EBMAO,guided_sa,2,8,7,0,1.289813756942749,1.2958621978759766,1.289813756942749,0.0,0.8807790875434875,1.0,0.0
44,Full EBMAO,guided_sa,2,8,8,1,1.452256441116333,1.456455111503601,1.053048849105835,0.39920759201049805,0.821607768535614,1.0,2.0
44,Full EBMAO,guided_sa,2,8,9,1,1.053048849105835,1.0678110122680664,1.053048849105835,0.0,0.8406549096107483,1.0,2.0
44,Full EBMAO,guided_sa,2,8,10,1,1.053048849105835,1.0631940364837646,1.053048849105835,0.0,0.8921241760253906,1.0,0.0
44,Full EBMAO,guided_sa,2,8,11,1,1.053048849105835,1.059167504310608,1.053048849105835,0.0,0.9494237303733826,1.0,0.0
44,Full EBMAO,guided_sa,2,8,12,1,1.053048849105835,1.0556244850158691,1.053048849105835,0.0,1.0078104734420776,1.0,0.0
44,Full EBMAO,guided_sa,2,8,13,1,1.053048849105835,1.052481770515442,1.053048849105835,0.0,1.0645520687103271,1.0,0.0
44,Full EBMAO,guided_sa,2,8,14,1,1.053048849105835,1.0496745109558105,1.053048849105835,0.0,1.118184208869934,1.0,0.0
44,Full EBMAO,guided_sa,2,8,15,1,1.053048849105835,1.047152042388916,1.053048849105835,0.0,1.1680073738098145,1.0,0.0
