episode,energy,load_balance,coordination,conflicts,specialization,task_clustering,communication_cost,conflict_rate,reconfig_cost,kappa_norm
0,0.029217906296253204,2.0,0.0,0.0,0.9331563313802084,0.0,0.0,0.0,0.0,0.1461183726787567
1,0.15009918808937073,2.0,0.0,0.0,0.9251917997996012,0.0,0.0,0.0,0.0,0.22106467187404633
2,0.12292749434709549,2.0,0.0,0.0,0.9317049980163574,0.0,0.0,0.0,0.0,0.2958924174308777
3,0.05674193799495697,2.0,0.0,0.0,0.9388855298360189,0.0,0.0,0.0,0.0,0.3861526548862457
4,0.07938997447490692,2.0,0.0,0.0,0.9396188259124756,0.0,0.0,0.0,0.0,0.45811182260513306
5,0.07639829069375992,2.0,0.0,0.0,0.9315644900004069,0.0,0.0,0.0,0.0,0.5181299448013306
6,0.08333718031644821,2.0,0.0,0.0,0.9300004641215006,0.0,0.0,0.0,0.0,0.5764682292938232
7,0.15559586882591248,2.0,0.0,0.0,0.9273696740468343,0.0,0.0,0.0,0.0,0.5850954651832581
8,0.15793417394161224,2.0,0.0,0.0,0.9298559824625651,0.0,0.0,0.0,0.0,0.5941967964172363
9,0.10382089763879776,2.0,0.0,0.0,0.9305262565612793,0.0,0.0,0.0,0.0,0.626325249671936
10,0.1319587230682373,2.0,0.0,0.0,0.9314210414886475,0.0,0.0,0.0,0.0,0.6357386708259583
11,0.03554484248161316,2.0,0.0,0.0,0.9397570292154948,0.0,0.0,0.0,0.0,0.6917322278022766
12,0.12551911175251007,2.0,0.0,0.0,0.9387253920237223,0.0,0.0,0.0,0.0,0.6973349452018738
13,0.0855121836066246,2.0,0.0,0.0,0.9157897631327311,0.0,0.0,0.0,0.0,0.724996030330658
14,0.08505197614431381,2.0,0.0,0.0,0.9428397019704183,0.0,0.0,0.0,0.0,0.7323863506317139
15,0.030473992228507996,2.0,0.0,0.0,0.9427276452382406,0.0,0.0,0.0,0.0,0.7799821496009827
16,0.10481885820627213,2.0,0.0,0.0,0.9354008038838705,0.0,0.0,0.0,0.0,0.7848595976829529
17,0.13453561067581177,2.0,0.0,0.0,0.9422475496927897,0.0,0.0,0.0,0.0,0.7751576900482178
18,0.09086907655000687,2.0,0.0,0.0,0.9423850377400717,0.0,0.0,0.0,0.0,0.7875192761421204
19,0.11770661920309067,2.0,0.0,0.0,0.9424200057983398,0.0,0.0,0.0,0.0,0.7888340950012207
20,0.11164946854114532,2.0,0.0,0.0,0.9202461242675781,0.0,0.0,0.0,0.0,0.8033702373504639
21,0.11798582226037979,2.0,0.0,0.0,0.9303218523661295,0.0,0.0,0.0,0.0,0.8050333857536316
22,0.10517959296703339,2.0,0.0,0.0,0.9296543598175049,0.0,0.0,0.0,0.0,0.8002623915672302
23,0.02634640783071518,2.0,0.0,0.0,0.920080820719401,0.0,0.0,0.0,0.0,0.8465926647186279
24,0.0992184579372406,2.0,0.0,0.0,0.9277919133504232,0.0,0.0,0.0,0.0,0.8492454290390015
25,0.14060597121715546,2.0,0.0,0.0,0.9232300917307535,0.0,0.0,0.0,0.0,0.8367612361907959
26,0.12042102962732315,2.0,0.0,0.0,0.9387268225351969,0.0,0.0,0.0,0.0,0.8225681185722351
27,0.1051335260272026,2.0,0.0,0.0,0.9172250429789225,0.0,0.0,0.0,0.0,0.8274106383323669
28,0.047741569578647614,2.0,0.0,0.0,0.9319421450297037,0.0,0.0,0.0,0.0,0.8620601892471313
29,0.06275168806314468,2.0,0.0,0.0,0.9312957127888998,0.0,0.0,0.0,0.0,0.8717377185821533
30,0.11057091504335403,2.0,0.0,0.0,0.9319146474202474,0.0,0.0,0.0,0.0,0.8549389243125916
31,0.06864695996046066,2.0,0.0,0.0,0.920851469039917,0.0,0.0,0.0,0.0,0.8716644048690796
32,0.090580515563488,2.0,0.0,0.0,0.9250091711680094,0.0,0.0,0.0,0.0,0.8766809701919556
33,0.06435006111860275,2.0,0.0,0.0,0.9431070486704508,0.0,0.0,0.0,0.0,0.8901943564414978
34,0.09436234086751938,2.0,0.0,0.0,0.9365606307983398,0.0,0.0,0.0,0.0,0.8752499222755432
35,0.037957124412059784,2.0,0.0,0.0,0.94293212890625,0.0,0.0,0.0,0.0,0.9025755524635315
36,0.18924619257450104,2.0,0.0,0.0,0.9097619851430258,0.0,0.0,0.0,0.0,0.8591032028198242
37,0.028298035264015198,2.0,0.0,0.0,0.9432166417439779,0.0,0.0,0.0,0.0,0.8886228799819946
38,0.0709780678153038,2.0,0.0,0.0,0.9432187875111898,0.0,0.0,0.0,0.0,0.8784512281417847
39,0.08109473437070847,2.0,0.0,0.0,0.9207646052042643,0.0,0.0,0.0,0.0,0.8876618146896362
40,0.04740893095731735,2.0,0.0,0.0,0.9417014916737875,0.0,0.0,0.0,0.0,0.8910177946090698
41,0.07468181848526001,2.0,0.0,0.0,0.9235022068023682,0.0,0.0,0.0,0.0,0.8986070156097412
42,0.05097851902246475,2.0,0.0,0.0,0.9415305455525717,0.0,0.0,0.0,0.0,0.8996990919113159
43,0.1634311079978943,2.0,0.0,0.0,0.9380720456441244,0.0,0.0,0.0,0.0,0.8566556572914124
44,0.09504608809947968,2.0,0.0,0.0,0.9319950739542643,0.0,0.0,0.0,0.0,0.8561668395996094
45,0.14726203680038452,2.0,0.0,0.0,0.9276448885599772,0.0,0.0,0.0,0.0,0.8356716632843018
