episode,energy,load_balance,coordination,conflicts,specialization,task_clustering,communication_cost,conflict_rate,reconfig_cost,kappa_norm
46,0.07752484828233719,2.0,0.0,0.0,0.9288041591644287,0.0,0.0,0.0,0.0,0.0
47,0.14739367365837097,2.0,0.0,0.0,0.9379525184631348,0.0,0.0,0.0,0.0,0.0
48,0.11089443415403366,2.0,0.0,0.0,0.9233121871948242,0.0,0.0,0.0,0.0,0.0
49,0.11639835685491562,2.0,0.0,0.0,0.9242197672526041,0.0,0.0,0.0,0.0,0.0
50,0.07639580219984055,2.0,0.0,0.0,0.9448614120483398,0.0,0.0,0.0,0.0,0.0
51,0.14889384806156158,2.0,0.0,0.0,0.9401992162068685,0.0,0.0,0.0,0.0,0.0
52,0.07780139148235321,2.0,0.0,0.0,0.925126870473226,0.0,0.0,0.0,0.0,0.0
53,0.0941789522767067,2.0,0.0,0.0,0.926659345626831,0.0,0.0,0.0,0.0,0.0
54,0.08360003679990768,2.0,0.0,0.0,0.9222730000813802,0.0,0.0,0.0,0.0,0.0
55,0.10299203544855118,2.0,0.0,0.0,0.9338809649149576,0.0,0.0,0.0,0.0,0.0
56,0.07887902110815048,2.0,0.0,0.0,0.9329004287719727,0.0,0.0,0.0,0.0,0.0
57,0.10500209033489227,2.0,0.0,0.0,0.9310784339904785,0.0,0.0,0.0,0.0,0.0
58,0.16064344346523285,2.0,0.0,0.0,0.9329790274302164,0.0,0.0,0.0,0.0,0.0
59,0.17295268177986145,2.0,0.0,0.0,0.940479596455892,0.0,0.0,0.0,0.0,0.0
60,0.06150314211845398,2.0,0.0,0.0,0.938706636428833,0.0,0.0,0.0,0.0,0.0
61,0.080206960439682,2.0,0.0,0.0,0.9280108610788981,0.0,0.0,0.0,0.0,0.0
62,0.14768755435943604,2.0,0.0,0.0,0.9185173511505127,0.0,0.0,0.0,0.0,0.0
63,0.10352007299661636,2.0,0.0,0.0,0.9372860590616862,0.0,0.0,0.0,0.0,0.0
64,0.1352052092552185,2.0,0.0,0.0,0.9226218064626058,0.0,0.0,0.0,0.0,0.0
65,0.07460779696702957,2.0,0.0,0.0,0.9476224581400553,0.0,0.0,0.0,0.0,0.0
66,0.18217656016349792,2.0,0.0,0.0,0.933157761891683,0.0,0.0,0.0,0.0,0.0
67,0.07075254619121552,2.0,0.0,0.0,0.9367825190226237,0.0,0.0,0.0,0.0,0.0
68,0.13078078627586365,2.0,0.0,0.0,0.9276111920674642,0.0,0.0,0.0,0.0,0.0
