episode,energy,load_balance,coordination,conflicts,specialization,task_clustering,communication_cost,conflict_rate,reconfig_cost,kappa_norm
0,0.029217906296253204,2.0,0.0,0.0,0.9331563313802084,0.0,0.0,0.0,0.0,0.23912674188613892
1,0.15009918808937073,2.0,0.0,0.0,0.9251917997996012,0.0,0.0,0.0,0.0,0.34032461047172546
2,0.12292749434709549,2.0,0.0,0.0,0.9317049980163574,0.0,0.0,0.0,0.0,0.43327566981315613
3,0.05674193799495697,2.0,0.0,0.0,0.9388855298360189,0.0,0.0,0.0,0.0,0.5444932579994202
4,0.07938997447490692,2.0,0.0,0.0,0.9396188259124756,0.0,0.0,0.0,0.0,0.6231836676597595
5,0.07639829069375992,2.0,0.0,0.0,0.9315644900004069,0.0,0.0,0.0,0.0,0.6790781021118164
6,0.08333718031644821,2.0,0.0,0.0,0.9300004641215006,0.0,0.0,0.0,0.0,0.7375897765159607
7,0.15559586882591248,2.0,0.0,0.0,0.9273696740468343,0.0,0.0,0.0,0.0,0.712764322757721
8,0.15793417394161224,2.0,0.0,0.0,0.9298559824625651,0.0,0.0,0.0,0.0,0.6978304386138916
9,0.10382089763879776,2.0,0.0,0.0,0.9305262565612793,0.0,0.0,0.0,0.0,0.7255074977874756
10,0.1319587230682373,2.0,0.0,0.0,0.9314210414886475,0.0,0.0,0.0,0.0,0.7172942757606506
11,0.03554484248161316,2.0,0.0,0.0,0.9397570292154948,0.0,0.0,0.0,0.0,0.787499189376831
12,0.12551911175251007,2.0,0.0,0.0,0.9387253920237223,0.0,0.0,0.0,0.0,0.7751504182815552
13,0.0855121836066246,2.0,0.0,0.0,0.9157897631327311,0.0,0.0,0.0,0.0,0.8013010025024414
14,0.08505197614431381,2.0,0.0,0.0,0.9428397019704183,0.0,0.0,0.0,0.0,0.7942771315574646
15,0.030473992228507996,2.0,0.0,0.0,0.9427276452382406,0.0,0.0,0.0,0.0,0.856168806552887
16,0.10481885820627213,2.0,0.0,0.0,0.9354008038838705,0.0,0.0,0.0,0.0,0.8465420603752136
17,0.13453561067581177,2.0,0.0,0.0,0.9422475496927897,0.0,0.0,0.0,0.0,0.8171918988227844
18,0.09086907655000687,2.0,0.0,0.0,0.9423850377400717,0.0,0.0,0.0,0.0,0.8278172612190247
19,0.11770661920309067,2.0,0.0,0.0,0.9424200057983398,0.0,0.0,0.0,0.0,0.8227763175964355
20,0.11164946854114532,2.0,0.0,0.0,0.9202461242675781,0.0,0.0,0.0,0.0,0.8401848673820496
21,0.11798582226037979,2.0,0.0,0.0,0.9303218523661295,0.0,0.0,0.0,0.0,0.8339650630950928
22,0.10517959296703339,2.0,0.0,0.0,0.9296543598175049,0.0,0.0,0.0,0.0,0.8194215297698975
23,0.02634640783071518,2.0,0.0,0.0,0.920080820719401,0.0,0.0,0.0,0.0,0.888455331325531
24,0.0992184579372406,2.0,0.0,0.0,0.9277919133504232,0.0,0.0,0.0,0.0,0.8849382996559143
25,0.14060597121715546,2.0,0.0,0.0,0.9232300917307535,0.0,0.0,0.0,0.0,0.8566827178001404
26,0.12042102962732315,2.0,0.0,0.0,0.9387268225351969,0.0,0.0,0.0,0.0,0.8296712040901184
27,0.1051335260272026,2.0,0.0,0.0,0.9172250429789225,0.0,0.0,0.0,0.0,0.8356817960739136
28,0.047741569578647614,2.0,0.0,0.0,0.9319421450297037,0.0,0.0,0.0,0.0,0.889081597328186
29,0.06275168806314468,2.0,0.0,0.0,0.9312957127888998,0.0,0.0,0.0,0.0,0.8985597491264343
30,0.11057091504335403,2.0,0.0,0.0,0.9319146474202474,0.0,0.0,0.0,0.0,0.8660037517547607
31,0.06864695996046066,2.0,0.0,0.0,0.920851469039917,0.0,0.0,0.0,0.0,0.889914870262146
32,0.090580515563488,2.0,0.0,0.0,0.9250091711680094,0.0,0.0,0.0,0.0,0.8944404721260071
33,0.06435006111860275,2.0,0.0,0.0,0.9431070486704508,0.0,0.0,0.0,0.0,0.9119735360145569
34,0.09436234086751938,2.0,0.0,0.0,0.9365606307983398,0.0,0.0,0.0,0.0,0.8829676508903503
35,0.037957124412059784,2.0,0.0,0.0,0.94293212890625,0.0,0.0,0.0,0.0,0.9254662990570068
36,0.18924619257450104,2.0,0.0,0.0,0.9097619851430258,0.0,0.0,0.0,0.0,0.8509592413902283
37,0.028298035264015198,2.0,0.0,0.0,0.9432166417439779,0.0,0.0,0.0,0.0,0.9001603126525879
38,0.0709780678153038,2.0,0.0,0.0,0.9432187875111898,0.0,0.0,0.0,0.0,0.8814191222190857
39,0.08109473437070847,2.0,0.0,0.0,0.9207646052042643,0.0,0.0,0.0,0.0,0.8959598541259766
40,0.04740893095731735,2.0,0.0,0.0,0.9417014916737875,0.0,0.0,0.0,0.0,0.8994803428649902
41,0.07468181848526001,2.0,0.0,0.0,0.9235022068023682,0.0,0.0,0.0,0.0,0.9105125069618225
42,0.05097851902246475,2.0,0.0,0.0,0.9415305455525717,0.0,0.0,0.0,0.0,0.9093046188354492
43,0.1634311079978943,2.0,0.0,0.0,0.9380720456441244,0.0,0.0,0.0,0.0,0.838668942451477
44,0.09504608809947968,2.0,0.0,0.0,0.9319950739542643,0.0,0.0,0.0,0.0,0.8425502181053162
45,0.14726203680038452,2.0,0.0,0.0,0.9276448885599772,0.0,0.0,0.0,0.0,0.8137053847312927
46,0.077524833381176,2.0,0.0,0.0,0.9288042386372884,0.0,0.0,0.0,0.0,0.8390148878097534
47,0.14739367365837097,2.0,0.0,0.0,0.9379525184631348,0.0,0.0,0.0,0.0,0.7934874296188354
48,0.11089441925287247,2.0,0.0,0.0,0.9233121871948242,0.0,0.0,0.0,0.0,0.8199859857559204
49,0.11639831215143204,2.0,0.0,0.0,0.9242197672526041,0.0,0.0,0.0,0.0,0.8065698742866516
50,0.07639580219984055,2.0,0.0,0.0,0.9448614120483398,0.0,0.0,0.0,0.0,0.8169787526130676
51,0.14889384806156158,2.0,0.0,0.0,0.9401992162068685,0.0,0.0,0.0,0.0,0.7923700213432312
52,0.07780139148235321,2.0,0.0,0.0,0.925126870473226,0.0,0.0,0.0,0.0,0.8280016779899597
53,0.0941789522767067,2.0,0.0,0.0,0.926659345626831,0.0,0.0,0.0,0.0,0.8377954363822937
54,0.0835999920964241,2.0,0.0,0.0,0.9222729206085205,0.0,0.0,0.0,0.0,0.8603082299232483
55,0.10299206525087357,2.0,0.0,0.0,0.933880885442098,0.0,0.0,0.0,0.0,0.847129762172699
56,0.07887902110815048,2.0,0.0,0.0,0.9329004287719727,0.0,0.0,0.0,0.0,0.8649222254753113
57,0.10500206053256989,2.0,0.0,0.0,0.9310784339904785,0.0,0.0,0.0,0.0,0.866718590259552
58,0.16064345836639404,2.0,0.0,0.0,0.9329790274302164,0.0,0.0,0.0,0.0,0.8288259506225586
59,0.17295265197753906,2.0,0.0,0.0,0.940479596455892,0.0,0.0,0.0,0.0,0.787122905254364
60,0.061503127217292786,2.0,0.0,0.0,0.938706636428833,0.0,0.0,0.0,0.0,0.8188948035240173
61,0.08020695298910141,2.0,0.0,0.0,0.9280108610788981,0.0,0.0,0.0,0.0,0.8304033279418945
62,0.14768755435943604,2.0,0.0,0.0,0.9185173511505127,0.0,0.0,0.0,0.0,0.8207907676696777
63,0.10352007299661636,2.0,0.0,0.0,0.9372860590616862,0.0,0.0,0.0,0.0,0.8175508379936218
64,0.1352052092552185,2.0,0.0,0.0,0.9226218064626058,0.0,0.0,0.0,0.0,0.7944785952568054
65,0.07460779696702957,2.0,0.0,0.0,0.9476224581400553,0.0,0.0,0.0,0.0,0.8065748810768127
66,0.18217656016349792,2.0,0.0,0.0,0.933157761891683,0.0,0.0,0.0,0.0,0.7514108419418335
67,0.07075250893831253,2.0,0.0,0.0,0.9367825190226237,0.0,0.0,0.0,0.0,0.7965036630630493
68,0.13078081607818604,2.0,0.0,0.0,0.9276111920674642,0.0,0.0,0.0,0.0,0.7875421643257141
69,0.07200609892606735,2.0,0.0,0.0,0.9383174578348795,0.0,0.0,0.0,0.0,0.8226818442344666
70,0.08629496395587921,2.0,0.0,0.0,0.9364360173543295,0.0,0.0,0.0,0.0,0.8411481380462646
71,0.11412961035966873,2.0,0.0,0.0,0.9173026084899902,0.0,0.0,0.0,0.0,0.8234621286392212
72,0.0787791758775711,2.0,0.0,0.0,0.9265550772349039,0.0,0.0,0.0,0.0,0.8347082138061523
73,0.03642099350690842,2.0,0.0,0.0,0.9157716433207194,0.0,0.0,0.0,0.0,0.8952182531356812
74,0.05937793105840683,2.0,0.0,0.0,0.923576831817627,0.0,0.0,0.0,0.0,0.9135981202125549
75,0.06437323242425919,2.0,0.0,0.0,0.9331893920898438,0.0,0.0,0.0,0.0,0.9243677258491516
76,0.1776413917541504,2.0,0.0,0.0,0.9285705884297689,0.0,0.0,0.0,0.0,0.8641229271888733
77,0.0009507089853286743,2.0,0.0,0.0,0.9355674584706625,0.0,0.0,0.0,0.0,0.9456552267074585
78,0.13191625475883484,2.0,0.0,0.0,0.9252127806345621,0.0,0.0,0.0,0.0,0.9009922742843628
79,0.048195116221904755,2.0,0.0,0.0,0.9285862445831299,0.0,0.0,0.0,0.0,0.9291020035743713
